active date,change type,delete date,event,event object id,last change type,notify date,object,state,type
2025-01-03T14:56:22.000Z,new,,1769103,403728,new,,GR22,active,vehicle
2025-01-03T14:57:05.000Z,new,,1770109,403730,new,,373,active,vehicle
2025-01-03T14:57:09.000Z,new,,1766150,403731,new,,376,active,vehicle
2025-01-03T14:57:21.000Z,new,,1766150,403732,new,,33804,active,vehicle
2025-01-03T15:01:50.000Z,new,,1723869,403761,new,,323,active,vehicle
2025-01-03T15:02:17.000Z,new,,1768082,403763,new,,343,active,vehicle
2025-01-03T15:06:13.000Z,new,,1761047,403780,new,,367,active,vehicle
2025-01-03T15:08:52.000Z,new,,1695501,403797,new,,406,active,vehicle
2025-01-03T15:09:11.000Z,new,,1695501,403798,new,,31520 (Loaded Trailer),active,vehicle
2025-01-03T15:09:14.000Z,new,,1761134,403799,new,,367,active,vehicle
2025-01-03T15:10:09.000Z,new,,1696842,403800,new,,406,active,vehicle
2025-01-03T15:10:17.000Z,new,,1696842,403801,new,,31520 (Loaded Trailer),active,vehicle
2025-01-03T15:15:58.000Z,new,,1771495,403810,new,,Observation,active,vehicle
2025-01-03T15:16:43.000Z,new,,1771455,403811,new,,Observation,active,vehicle
2025-01-03T15:17:19.000Z,new,,1771496,403812,new,,Observation,active,vehicle
2025-01-03T15:21:26.000Z,new,,1720379,403817,new,,327,active,vehicle
2025-01-03T15:24:49.000Z,new,,1759665,403820,new,,387,active,vehicle
2025-01-03T15:25:38.000Z,new,,1759665,403821,new,,33806 (Loaded Trailer),active,vehicle
2025-01-03T15:26:37.000Z,new,,1759679,403822,new,,387,active,vehicle
2025-01-03T15:26:50.000Z,new,,1759679,403823,new,,33806 (Loaded Trailer),active,vehicle
2025-01-03T15:27:54.000Z,new,,1668689,403824,new,,EX37,active,vehicle
2025-01-03T15:30:38.000Z,new,,1696946,403825,new,,BH40,active,vehicle
2025-01-03T15:32:07.000Z,new,,1755072,403826,new,,BH40,active,vehicle
2025-01-03T15:32:48.000Z,new,,1755073,403827,new,,BH40,active,vehicle
2025-01-03T15:32:54.000Z,new,,1770205,403828,new,,BH27,active,vehicle
2025-01-03T15:37:30.000Z,new,,1757005,403831,new,,396,active,vehicle
2025-01-03T15:37:46.000Z,new,,1757005,403832,new,,33821,active,vehicle
2025-01-03T15:38:25.000Z,new,,1791174,403833,new,,BH30,active,vehicle
2025-01-03T15:40:13.000Z,new,,1738276,403834,new,,33902,active,vehicle
2025-01-03T15:46:20.000Z,new,,1768082,403837,new,,33808,active,vehicle
2025-01-03T15:47:22.000Z,new,,1767476,403840,new,,GR45,active,vehicle
2025-01-03T15:48:35.000Z,new,,1767344,403841,new,,BH20,active,vehicle
2025-01-03T15:49:27.000Z,new,,1767521,403842,new,,BD20,active,vehicle
2025-01-03T15:49:32.000Z,new,,1673409,403843,new,,325,active,vehicle
2025-01-03T15:50:07.000Z,new,,1781426,403844,new,,330,active,vehicle
2025-01-03T15:50:14.000Z,new,,1781426,403845,new,,33819 (Loaded Trailer),active,vehicle
2025-01-03T15:50:44.000Z,new,,1767547,403846,new,,330,active,vehicle
2025-01-03T15:51:00.000Z,new,,1767588,403847,new,,330,active,vehicle
2025-01-03T15:51:04.000Z,new,,1767588,403848,new,,33819 (Loaded Trailer),active,vehicle
2025-01-03T15:57:28.000Z,new,,1771709,403856,new,,904,active,vehicle
2025-01-03T15:57:35.000Z,new,,1771709,403857,new,,33901,active,vehicle
2025-01-03T15:57:45.000Z,new,,1775755,403858,new,,355,active,vehicle
2025-01-03T15:58:30.000Z,new,,1782859,403862,new,,355,active,vehicle
2025-01-03T16:06:28.000Z,new,,1756520,403896,new,,908,active,vehicle
2025-01-03T16:07:00.000Z,new,,1790394,403899,new,,345,active,vehicle
2025-01-03T16:13:18.000Z,new,,1767824,403914,new,,345,active,vehicle
2025-01-03T16:13:22.000Z,new,,1767824,403915,new,,33806 (Loaded Trailer),active,vehicle
2025-01-03T16:20:14.000Z,new,,1739407,403944,new,,325,active,vehicle
2025-01-03T16:20:20.000Z,new,,1739407,403945,new,,33821,active,vehicle
2025-01-03T16:20:54.000Z,new,,1770419,403948,new,,EX28,active,vehicle
2025-01-03T16:22:30.000Z,new,,1771319,403949,new,,GR37,active,vehicle
2025-01-03T16:24:50.000Z,new,,1771434,403952,new,,BH22,active,vehicle
2025-01-03T16:26:16.000Z,new,,1792708,403956,new,,358,active,vehicle
2025-01-03T16:26:24.000Z,new,,1771605,403957,new,,PL05,active,vehicle
2025-01-03T16:31:40.000Z,new,2025-01-03T16:30:12.000Z,1761160,403978,new,,DUMP 38,active,vehicle
2025-01-03T16:32:38.000Z,new,,1727642,403986,new,,342,active,vehicle
2025-01-03T16:33:11.000Z,new,,1756849,403991,new,,342,active,vehicle
2025-01-03T16:33:49.000Z,new,,1756855,403992,new,,342,active,vehicle
2025-01-03T16:35:14.000Z,new,,1727643,404007,new,,364,active,vehicle
2025-01-03T16:40:12.000Z,new,,1792503,404032,new,,346,active,vehicle
2025-01-03T16:40:24.000Z,new,,1792503,404035,new,,33901,active,vehicle
2025-01-03T16:41:32.000Z,new,,1754683,404056,new,,323,active,vehicle
2025-01-03T16:42:33.000Z,new,,1735997,404060,new,,323,active,vehicle
2025-01-03T16:43:57.000Z,new,,1754800,404065,new,,323,active,vehicle
2025-01-03T16:46:01.000Z,new,,1748947,404066,new,,323,active,vehicle
2025-01-03T16:50:35.000Z,new,,1737349,404102,new,,BD15,active,vehicle
2025-01-03T16:50:57.000Z,new,,1775481,404107,new,,354,active,vehicle
2025-01-03T16:51:07.000Z,new,,1775481,404108,new,,33817,active,vehicle
2025-01-03T16:54:15.000Z,new,,1457508,404109,new,,354,active,vehicle
2025-01-03T16:54:22.000Z,new,,1457508,404112,new,,33817,active,vehicle
2025-01-03T16:56:24.000Z,new,,1754835,404117,new,,354,active,vehicle
2025-01-03T16:56:29.000Z,new,,1754835,404118,new,,33817,active,vehicle
2025-01-03T16:59:34.000Z,new,,1777885,404141,new,,354,active,vehicle
2025-01-03T17:01:26.000Z,new,,1748028,404154,new,,327,active,vehicle
2025-01-03T17:01:29.000Z,new,,1705958,404161,new,,354,active,vehicle
2025-01-03T17:01:31.000Z,new,,1748028,404164,new,,33805,active,vehicle
2025-01-03T17:01:34.000Z,new,,1705958,404165,new,,33817,active,vehicle
2025-01-03T17:02:46.000Z,new,,1746959,404168,new,,902,active,vehicle
2025-01-03T17:04:32.000Z,new,,1746964,404169,new,,902,active,vehicle
2025-01-03T17:09:59.000Z,new,,1757010,404178,new,,911,active,vehicle
2025-01-03T17:15:24.000Z,new,,1768560,404212,new,,343,active,vehicle
2025-01-03T17:15:39.000Z,new,,1768560,404214,new,,33808,active,vehicle
2025-01-03T17:30:15.000Z,new,,1763677,404293,new,,EX37,active,vehicle
2025-01-03T17:37:15.000Z,new,,1767956,404336,new,,206039 (Loaded Trailer),active,vehicle
2025-01-03T17:40:05.000Z,new,,1766025,404349,new,,376,active,vehicle
2025-01-03T17:40:12.000Z,new,,1766025,404350,new,,33804,active,vehicle
2025-01-03T17:41:31.000Z,new,,1767284,404351,new,,BH27,active,vehicle
2025-01-03T17:44:47.000Z,new,,1767278,404361,new,,BH27,active,vehicle
2025-01-03T17:48:02.000Z,new,,1696948,404477,new,,BH40,active,vehicle
2025-01-03T17:48:18.000Z,new,,1767658,404478,new,,BH27,active,vehicle
2025-01-03T17:50:45.000Z,new,,1775932,404488,new,,PL02,active,vehicle
2025-01-03T17:51:20.000Z,new,,1775933,404503,new,,PL02,active,vehicle
2025-01-03T17:51:45.000Z,new,,1770206,404514,new,,BH27,active,vehicle
2025-01-03T17:52:14.000Z,new,,1775876,404525,new,,PL02,active,vehicle
2025-01-03T17:53:16.000Z,new,,1767687,404536,new,,EX15,active,vehicle
2025-01-03T17:54:15.000Z,new,,1767451,404537,new,,BH27,active,vehicle
2025-01-03T18:03:17.000Z,new,,1781422,404550,new,,330,active,vehicle
2025-01-03T18:03:22.000Z,new,,1781422,404551,new,,33819 (Loaded Trailer),active,vehicle
2025-01-03T18:04:23.000Z,new,,1770364,404555,new,,EX15,active,vehicle
2025-01-03T18:16:40.000Z,new,,1723869,404638,new,,33821,active,vehicle
2025-01-03T18:17:06.000Z,new,,1771154,404639,new,,323,active,vehicle
2025-01-03T18:17:43.000Z,new,,1723870,404641,new,,323,active,vehicle
2025-01-03T18:17:57.000Z,new,,1723870,404644,new,,33821,active,vehicle
2025-01-03T18:18:33.000Z,new,,1775292,404646,new,,330,active,vehicle
2025-01-03T18:18:38.000Z,new,,1775292,404647,new,,33819 (Loaded Trailer),active,vehicle
2025-01-03T18:21:41.000Z,new,,1764258,404650,new,,361,active,vehicle
2025-01-03T18:21:51.000Z,new,,1764258,404651,new,,33793,active,vehicle
2025-01-03T18:23:36.000Z,new,,1761400,404660,new,,902,active,vehicle
2025-01-03T18:23:57.000Z,new,,1790150,404663,new,,338,active,vehicle
2025-01-03T18:24:05.000Z,new,,1761400,404665,new,,31957,active,vehicle
2025-01-03T18:24:05.000Z,new,,1790150,404666,new,,33901,active,vehicle
2025-01-03T18:28:32.000Z,new,,1761339,404669,new,,373,active,vehicle
2025-01-03T18:28:52.000Z,new,,1761339,404670,new,,31578 (Loaded Trailer),active,vehicle
2025-01-03T18:30:00.000Z,new,,1763392,404671,new,,373,active,vehicle
2025-01-03T18:30:10.000Z,new,,1763392,404672,new,,31578 (Loaded Trailer),active,vehicle
2025-01-03T18:54:25.000Z,new,,1770420,404683,new,,EX28,active,vehicle
2025-01-03T18:55:29.000Z,new,,1771320,404684,new,,GR37,active,vehicle
2025-01-03T18:56:52.000Z,new,,1771606,404687,new,,PL05,active,vehicle
2025-01-03T19:01:20.000Z,new,,1773337,404703,new,,327,active,vehicle
2025-01-03T19:08:55.000Z,new,,1736203,404724,new,,325,active,vehicle
2025-01-03T19:10:03.000Z,new,,1767250,404727,new,,330,active,vehicle
2025-01-03T19:28:38.000Z,new,,1691742,404796,new,,Classroom,active,vehicle
2025-01-03T19:30:22.000Z,new,,1774047,404801,new,,330,active,vehicle
2025-01-03T19:30:27.000Z,new,,1774047,404802,new,,33819 (Loaded Trailer),active,vehicle
2025-01-03T19:30:49.000Z,new,,1767250,404803,new,,33819 (Loaded Trailer),active,vehicle
2025-01-03T19:43:11.000Z,new,,1739664,404898,new,,BH40,active,vehicle
2025-01-03T19:59:20.000Z,new,,1724898,404926,new,,345,active,vehicle
2025-01-03T20:01:23.000Z,new,,1767826,404936,new,,345,active,vehicle
2025-01-03T20:03:50.000Z,new,,1770373,404952,new,,BH27,active,vehicle
2025-01-03T20:04:29.000Z,new,,1732218,404953,new,,Observation,active,vehicle
2025-01-03T20:04:55.000Z,new,,1732524,404966,new,,Observation,active,vehicle
2025-01-03T20:05:28.000Z,new,,1732219,404967,new,,Observation,active,vehicle
2025-01-03T20:06:25.000Z,new,,1732514,404968,new,,Observation,active,vehicle
2025-01-03T20:07:07.000Z,new,,1769335,404969,new,,Observation,active,vehicle
2025-01-03T20:07:37.000Z,new,,1770691,404970,new,,Observation,active,vehicle
2025-01-03T20:08:30.000Z,new,,1769287,404981,new,,Observation,active,vehicle
2025-01-03T20:09:03.000Z,new,,1769230,404984,new,,Observation,active,vehicle
2025-01-03T20:09:38.000Z,new,,1770693,404986,new,,Observation,active,vehicle
2025-01-03T20:11:15.000Z,new,,1769288,404994,new,,Observation,active,vehicle
2025-01-03T20:11:40.000Z,new,,1769231,404995,new,,Observation,active,vehicle
2025-01-03T20:23:47.000Z,new,,1761401,405028,new,,DUMP 38,active,vehicle
2025-01-03T20:40:21.000Z,new,,1756540,405042,new,,396,active,vehicle
2025-01-03T20:50:33.000Z,new,,1759674,405054,new,,387,active,vehicle
2025-01-03T20:50:45.000Z,new,,1759674,405056,new,,31958,active,vehicle
2025-01-03T20:55:38.000Z,new,,1775934,405069,new,,PL02,active,vehicle
2025-01-03T21:01:12.000Z,new,,1770408,405084,new,,392,active,vehicle
2025-01-03T21:02:52.000Z,new,,1770414,405088,new,,392,active,vehicle
2025-01-03T21:24:38.000Z,new,,1763176,405137,new,,373,active,vehicle
2025-01-03T21:24:54.000Z,new,,1763176,405138,new,,31578 (Loaded Trailer),active,vehicle
2025-01-03T21:36:19.000Z,new,,1775847,405152,new,,GR28,active,vehicle
2025-01-03T21:39:39.000Z,new,,1775849,405153,new,,GR28,active,vehicle
2025-01-03T21:40:45.000Z,new,,1775848,405154,new,,GR28,active,vehicle
2025-01-03T21:43:16.000Z,new,,1775877,405155,new,,PL02,active,vehicle
2025-01-03T21:48:28.000Z,new,,1775879,405156,new,,PL02,active,vehicle
2025-01-03T22:17:04.000Z,new,,1759675,405157,new,,387,active,vehicle
2025-01-03T22:27:14.000Z,new,,1767256,405158,new,,330,active,vehicle
2025-01-03T22:27:18.000Z,new,,1767256,405159,new,,33819 (Loaded Trailer),active,vehicle
2025-01-03T22:54:21.000Z,new,,1767686,405160,new,,EX15,active,vehicle
2025-01-04T00:08:29.000Z,new,,1774131,405190,new,,373,active,vehicle
2025-01-04T11:40:52.000Z,new,,1791900,405193,new,,327,active,vehicle
2025-01-04T11:54:06.000Z,new,,1795803,405194,new,,343,active,vehicle
2025-01-04T11:54:15.000Z,new,,1795803,405195,new,,33808,active,vehicle
2025-01-04T12:00:43.000Z,new,,1773724,405196,new,,327,active,vehicle
2025-01-04T12:00:50.000Z,new,,1773724,405197,new,,33805,active,vehicle
2025-01-04T12:09:35.000Z,new,,1788891,405198,new,,320,active,vehicle
2025-01-04T12:44:52.000Z,new,,1767452,405199,new,,BH27,active,vehicle
2025-01-04T12:45:11.000Z,new,,1759675,405200,new,,31958,active,vehicle
2025-01-04T12:46:35.000Z,new,,1760578,405201,new,,387,active,vehicle
2025-01-04T12:46:44.000Z,new,,1760578,405202,new,,31958,active,vehicle
2025-01-04T12:47:55.000Z,new,,1760037,405203,new,,387,active,vehicle
2025-01-04T12:48:31.000Z,new,,1759698,405204,new,,387,active,vehicle
2025-01-04T12:48:40.000Z,new,,1759698,405205,new,,31958,active,vehicle
2025-01-04T13:05:50.000Z,new,,1791081,405206,new,,369,active,vehicle
2025-01-04T13:57:37.000Z,new,,1767224,405207,new,,330,active,vehicle
2025-01-04T13:57:41.000Z,new,,1767224,405208,new,,33819 (Loaded Trailer),active,vehicle
2025-01-04T14:52:24.000Z,new,,1770207,405209,new,,BD33,active,vehicle
2025-01-04T14:52:47.000Z,new,,1770209,405210,new,,EX15,active,vehicle
2025-01-04T14:54:26.000Z,new,,1767290,405211,new,,BH27,active,vehicle
2025-01-04T15:09:59.000Z,new,,1773726,405212,new,,327,active,vehicle
2025-01-04T15:19:07.000Z,new,,1773725,405213,new,,327,active,vehicle
2025-01-04T15:19:28.000Z,new,,1773725,405214,new,,33801 (Loaded Trailer),active,vehicle
2025-01-04T16:18:35.000Z,new,,1760583,405215,new,,387,active,vehicle
2025-01-04T16:25:24.000Z,new,,1760583,405217,new,,31881 (Loaded Trailer),active,vehicle
2025-01-04T16:28:55.000Z,new,,1759696,405218,new,,387,active,vehicle
2025-01-04T16:29:08.000Z,new,,1759696,405219,new,,31958,active,vehicle
2025-01-04T18:26:54.000Z,new,,1791901,405220,new,,327,active,vehicle
2025-01-04T18:56:05.000Z,new,,1723417,405221,new,,323,active,vehicle
2025-01-04T18:56:19.000Z,new,,1723417,405222,new,,33821,active,vehicle
2025-01-04T18:56:41.000Z,new,,1723872,405223,new,,323,active,vehicle
2025-01-05T13:34:31.000Z,new,,1793529,405234,new,,324,active,vehicle
2025-01-05T15:58:39.000Z,new,,1770263,405235,new,,343,active,vehicle
2025-01-05T15:59:17.000Z,new,,1770221,405236,new,,343,active,vehicle
2025-01-05T15:59:45.000Z,new,,1770277,405237,new,,343,active,vehicle
2025-01-05T16:20:30.000Z,new,,1723872,405239,new,,33806 (Loaded Trailer),active,vehicle
2025-01-05T16:21:13.000Z,new,,1723425,405240,new,,323,active,vehicle
2025-01-05T16:21:27.000Z,new,,1723425,405241,new,,33821,active,vehicle
2025-01-05T16:21:50.000Z,new,,1756762,405242,new,,323,active,vehicle
2025-01-05T16:22:11.000Z,new,,1756749,405243,new,,323,active,vehicle
2025-01-05T16:22:51.000Z,new,,1771162,405244,new,,323,active,vehicle
2025-01-05T16:23:22.000Z,new,,1747985,405245,new,,323,active,vehicle
2025-01-05T17:44:56.000Z,new,,1788892,405246,new,,343,active,vehicle
2025-01-05T18:26:26.000Z,new,,1760584,405247,new,,387,active,vehicle
2025-01-05T18:33:49.000Z,new,,1760150,405248,new,,387,active,vehicle
2025-01-05T18:35:11.000Z,new,,1759688,405249,new,,387,active,vehicle
2025-01-06T02:00:20.000Z,new,,1794495,405270,new,,383,active,vehicle
2025-01-06T02:00:32.000Z,new,,1794495,405271,new,,33800,active,vehicle
2025-01-06T07:27:05.000Z,new,,1697360,405272,new,,903,active,vehicle
2025-01-06T07:28:56.000Z,new,,1768593,405273,new,,903,active,vehicle
2025-01-06T07:29:34.000Z,new,,1756856,405274,new,,342,active,vehicle
2025-01-06T07:30:58.000Z,new,,1690790,405275,new,,342,active,vehicle
2025-01-06T07:31:08.000Z,new,,1690790,405276,new,,31956,active,vehicle
2025-01-06T07:31:41.000Z,new,,1689068,405277,new,,342,active,vehicle
2025-01-06T07:31:48.000Z,new,,1689068,405278,new,,31956,active,vehicle
2025-01-06T07:32:54.000Z,new,,1724841,405279,new,,342,active,vehicle
2025-01-06T07:33:00.000Z,new,,1724841,405280,new,,31956,active,vehicle
2025-01-06T07:35:02.000Z,new,,1689055,405281,new,,342,active,vehicle
2025-01-06T07:35:08.000Z,new,,1689055,405282,new,,31956,active,vehicle
2025-01-06T07:35:38.000Z,new,,1759991,405283,new,,342,active,vehicle
2025-01-06T07:35:44.000Z,new,,1759991,405284,new,,31956,active,vehicle
2025-01-06T07:36:55.000Z,new,2025-01-06T07:36:52.000Z,1689064,405285,new,,342,active,vehicle
2025-01-06T07:37:10.000Z,new,,1689064,405287,new,,487034 (Loaded Trailer),active,vehicle
2025-01-06T11:04:40.000Z,new,,1788243,405288,new,,EX22,active,vehicle
2025-01-06T11:37:10.000Z,new,,1734663,405289,new,,4004,active,vehicle
2025-01-06T11:37:17.000Z,new,,1734663,405290,new,,42802,active,vehicle
2025-01-06T18:00:00.000Z,new,2025-01-06T17:59:02.000Z,1694638,405291,new,,904,active,vehicle
2025-01-06T11:38:27.000Z,new,,1790521,405293,new,,346,active,vehicle
2025-01-06T11:38:39.000Z,new,,1792298,405294,new,,346,active,vehicle
2025-01-06T11:38:46.000Z,new,,1792298,405295,new,,33901,active,vehicle
2025-01-06T11:39:01.000Z,new,,1724006,405296,new,,346,active,vehicle
2025-01-06T18:01:49.000Z,new,2025-01-06T15:07:50.000Z,1724006,405297,new,,33901,active,vehicle
2025-01-06T11:41:29.000Z,new,,1773338,405298,new,,327,active,vehicle
2025-01-06T11:43:51.000Z,new,,1760040,405299,new,,Classroom,active,vehicle
2025-01-06T11:44:14.000Z,new,,1790169,405300,new,,Classroom,active,vehicle
2025-01-06T11:44:47.000Z,new,,1768623,405301,new,,384,active,vehicle
2025-01-06T11:44:54.000Z,new,,1768623,405302,new,,33795,active,vehicle
2025-01-06T11:45:47.000Z,new,,1754360,405303,new,,345,active,vehicle
2025-01-06T11:45:53.000Z,new,,1754360,405304,new,,33806 (Loaded Trailer),active,vehicle
2025-01-06T11:49:58.000Z,new,,1796094,405305,new,,343,active,vehicle
2025-01-06T11:52:56.000Z,new,,1792172,405306,new,,325,active,vehicle
2025-01-06T11:53:01.000Z,new,,1792172,405307,new,,33821,active,vehicle
2025-01-06T11:54:04.000Z,new,,1739125,405308,new,,384,active,vehicle
2025-01-06T11:54:11.000Z,new,,1739125,405309,new,,33795,active,vehicle
2025-01-06T11:54:44.000Z,new,,1793678,405310,new,,384,active,vehicle
2025-01-06T11:54:50.000Z,new,,1793678,405311,new,,33795,active,vehicle
2025-01-06T12:01:00.000Z,new,,1748422,405313,new,,327,active,vehicle
2025-01-06T12:01:10.000Z,new,,1748422,405314,new,,33805,active,vehicle
2025-01-06T12:03:21.000Z,new,,1759103,405315,new,,354,active,vehicle
2025-01-06T12:03:50.000Z,new,,1759103,405316,new,,33820,active,vehicle
2025-01-06T12:06:06.000Z,new,,1793647,405317,new,,906,active,vehicle
2025-01-06T12:08:08.000Z,new,,1770352,405319,new,,343,active,vehicle
2025-01-06T12:16:00.000Z,new,,1794734,405320,new,,393,active,vehicle
2025-01-06T12:28:57.000Z,new,,1770008,405321,new,,358,active,vehicle
2025-01-06T12:29:07.000Z,new,,1770008,405322,new,,31642 (Loaded Trailer),active,vehicle
2025-01-06T12:35:08.000Z,new,,1691728,405324,new,,Classroom,active,vehicle
2025-01-06T12:35:26.000Z,new,,1766324,405325,new,,376,active,vehicle
2025-01-06T12:36:02.000Z,new,,1780656,405326,new,,376,active,vehicle
2025-01-06T12:36:45.000Z,new,,1775069,405327,new,,399,active,vehicle
2025-01-06T12:36:53.000Z,new,,1775069,405328,new,,31481,active,vehicle
2025-01-06T12:38:12.000Z,new,,1763303,405329,new,,373,active,vehicle
2025-01-06T12:38:27.000Z,new,,1763303,405330,new,,31578 (Loaded Trailer),active,vehicle
2025-01-06T12:39:58.000Z,new,,1764113,405331,new,,373,active,vehicle
2025-01-06T12:41:13.000Z,new,,1775467,405332,new,,373,active,vehicle
2025-01-06T12:42:17.000Z,new,,1761395,405333,new,,373,active,vehicle
2025-01-06T12:45:03.000Z,new,,1762545,405334,new,,325,active,vehicle
2025-01-06T12:45:09.000Z,new,,1762545,405335,new,,33821,active,vehicle
2025-01-06T12:45:23.000Z,new,,1759083,405336,new,,350,active,vehicle
2025-01-06T12:51:30.000Z,new,,1761219,405337,new,,367,active,vehicle
2025-01-06T12:51:38.000Z,new,,1791163,405338,new,,396,active,vehicle
2025-01-06T12:51:43.000Z,new,,1791163,405339,new,,33837,active,vehicle
2025-01-06T12:57:20.000Z,new,,1794175,405341,new,,336,active,vehicle
2025-01-06T12:57:26.000Z,new,,1794175,405342,new,,332,active,vehicle
2025-01-06T12:57:36.000Z,new,,1794175,405343,new,,5ton14,active,vehicle
2025-01-06T13:04:50.000Z,new,,1781480,405348,new,,323,active,vehicle
2025-01-06T13:07:37.000Z,new,,1781480,405352,new,,33819 (Loaded Trailer),active,vehicle
2025-01-06T13:18:59.000Z,new,,1770390,405354,new,,358,active,vehicle
2025-01-06T13:26:36.000Z,new,,1346964,405355,new,,EX26,active,vehicle
2025-01-06T13:28:55.000Z,new,,1776425,405356,new,,BH44,active,vehicle
2025-01-06T13:30:21.000Z,new,,1775060,405357,new,,399,active,vehicle
2025-01-06T13:30:27.000Z,new,,1775060,405358,new,,31481,active,vehicle
2025-01-06T13:31:16.000Z,new,,1739525,405359,new,,PL05,active,vehicle
2025-01-06T13:33:22.000Z,new,,1776543,405361,new,,BD45,active,vehicle
2025-01-06T13:58:15.000Z,new,,1791942,405369,new,,374,active,vehicle
